image_url,Labels,Red,Green,Blue,TOP Pixel_prop,TOP Red,TOP Green,TOP Blue
https://s3-media2.fl.yelpcdn.com/bphoto/L1otT9jfvD9Llg56wNEVEQ/o.jpg,"[u'dish', u'food', u'cuisine', u'quiche', u'dessert', u'produce', u'baked goods']",49.7329670116168,39.8685511126998,26.444105394175804,0.221476510167,136.0,114.0,82.0
https://s3-media1.fl.yelpcdn.com/bphoto/rpk_40vKhiOWm28ynWXgKQ/o.jpg,"[u'text', u'poster', u'album cover', u'art', u'advertising', u'shape', u'illustration', u'design']",29.273489990717174,19.67281884559173,17.489213841491033,0.173298180103,101.0,67.0,58.0
https://s3-media4.fl.yelpcdn.com/bphoto/JFOWn9kCNzPKBI_KAnlFjQ/o.jpg,"[u'squirrel', u'mammal', u'vertebrate', u'fauna', u'chipmunk', u'rodent', u'wildlife', u'branch']",49.7651346922096,37.4761906489845,31.999725304554797,0.215969219804,72.0,44.0,44.0
https://s3-media1.fl.yelpcdn.com/bphoto/Kli7ak4bz8S7zMQR71rtTg/o.jpg,"[u'meal', u'function hall', u'restaurant', u'conference hall']",26.9922033474069,15.839739337574201,12.059114381677801,0.18751271069,30.0,18.0,15.0
https://s3-media1.fl.yelpcdn.com/bphoto/sBvH2CvompkWMUs279yTeA/o.jpg,"[u'food', u'dish', u'dessert', u'meal', u'breakfast', u'produce', u'baked goods', u'snack food', u'flavor', u'coconut']",50.6629427392189,41.6047472618626,31.249583175413004,0.0590063519776,248.0,241.0,208.0
https://s3-media2.fl.yelpcdn.com/bphoto/7Fvk-YCNKS3fQload_nuAQ/o.jpg,"[u'restaurant', u'interior design', u'design', u'meal']",52.072197958912895,48.6724284739217,45.8582463861459,0.197613716125,23.0,13.0,7.0
https://s3-media1.fl.yelpcdn.com/bphoto/EFQ4WUpXvgilBj8iK9OaDw/o.jpg,"[u'night', u'bar', u'restaurant', u'meal']",17.463446512821,14.6410592421915,11.6235017776512,0.355644762516,22.0,16.0,11.0
https://s3-media1.fl.yelpcdn.com/bphoto/SKH7QWCTCNkeVdb8zYa73Q/o.jpg,"[u'dish', u'meal', u'food', u'breakfast', u'brunch', u'cuisine', u'lunch']",99.353944212255,98.501120656785,97.648297101315,0.426411777735,233.0,231.0,229.0
https://s3-media2.fl.yelpcdn.com/bphoto/QSUcVmtJZehOCtlYZdvf7A/o.jpg,"[u'food', u'dish', u'fried food', u'meal', u'cookie', u'cookies and crackers', u'dessert', u'baked goods', u'baking', u'macaroon']",25.4112531989878,14.837248127909499,9.221296597273499,0.322147637606,22.0,9.0,7.0
https://s3-media1.fl.yelpcdn.com/bphoto/PgdRp-G27xHyimYlXrk_4Q/o.jpg,"[u'clothing', u'human positions', u'sitting', u'footwear', u'leg', u'photo shoot']",82.838507473392,73.811781614946,69.19942539923099,0.183425217867,213.0,187.0,172.0
https://s3-media2.fl.yelpcdn.com/bphoto/lAY7jhsyBHJXqalxGkiAGA/o.jpg,"[u'bar', u'tavern', u'restaurant']",37.9147931896463,20.678336178898302,11.2515970300961,0.119511090219,54.0,17.0,5.0
https://s3-media4.fl.yelpcdn.com/bphoto/7ujL0pZ5ADlILXIKm2dZVQ/o.jpg,"[u'landmark', u'city', u'road', u'urban area', u'human settlement', u'lighting', u'evening', u'street', u'downtown', u'sign']",49.867630481639,46.63261125974,47.600432455459995,0.216023489833,25.0,19.0,20.0
https://s3-media3.fl.yelpcdn.com/bphoto/egrFD0Sel1i1u9JTNRceMA/o.jpg,"[u'road', u'urban area', u'city', u'street', u'downtown', u'facade', u'restaurant', u'infrastructure']",29.444870710406,27.05800589922,27.449544690581998,0.150767013431,28.0,24.0,30.0
https://s3-media4.fl.yelpcdn.com/bphoto/mdlPvEvow9hlILuddgyVtg/o.jpg,"[u'canopy', u'outdoor structure', u'food', u'bakery', u'interior design', u'meat', u'advertising', u'fast food', u'restaurant']",47.13859853523879,46.82798192001023,47.43763918618742,0.129723891616,188.0,192.0,199.0
https://s3-media4.fl.yelpcdn.com/bphoto/t9zSb9jkjQ_SJk512Mwx8Q/o.jpg,"[u'restaurant', u'meal', u'bar', u'caf\xe9', u'interior design', u'function hall']",51.6192868426623,31.5868977457381,19.758999109273798,0.0734633803368,130.0,74.0,33.0
https://s3-media1.fl.yelpcdn.com/bphoto/pDL_5XvopZWSZ02sJpUUQg/o.jpg,"[u'meal', u'academic conference', u'restaurant', u'dinner', u'evening']",36.436610944514996,20.575190238623797,8.987314872425399,0.154657423496,17.0,6.0,4.0
https://s3-media1.fl.yelpcdn.com/bphoto/6Pb66YehODkSqOwt99QtHw/o.jpg,"[u'dish', u'food', u'cuisine', u'asian food']",64.05999144169239,58.5667313598313,52.0722992234117,0.182162076235,20.0,8.0,7.0
https://s3-media3.fl.yelpcdn.com/bphoto/veIJzLu3UZ7gBvK537FG6w/o.jpg,"[u'meal', u'academic conference']",48.06258580832031,53.06975204682849,52.8915511453494,0.0966420993209,175.0,199.0,231.0
https://s3-media2.fl.yelpcdn.com/bphoto/WuFnN24RnOqzEVAIy1zvZA/o.jpg,"[u'food', u'produce', u'dessert', u'pumpkin', u'sweetness', u'fruit', u'flavor', u'macro photography']",31.742594037212005,19.8038101587506,16.444580361249898,0.0902989655733,52.0,46.0,53.0
https://s3-media3.fl.yelpcdn.com/bphoto/Tk-0asjJ6OoAVM-5gTwRaA/o.jpg,"[u'dish', u'food', u'meal', u'salad', u'cuisine', u'produce', u'breakfast', u'supper', u'dinner', u'restaurant']",62.996044369440504,51.865471582879,46.20128179901841,0.0946188867092,217.0,195.0,189.0
https://s3-media2.fl.yelpcdn.com/bphoto/Czp1EbR5O2HPbmIvL7vEZA/o.jpg,"[u'meal', u'academic conference', u'dinner', u'lunch']",34.962548553861,31.792306497613,29.125659808440002,0.354326456785,21.0,13.0,8.0
https://s3-media3.fl.yelpcdn.com/bphoto/aYFIJCS6vZjDRsQ-Wq9cNA/o.jpg,"[u'food', u'dish', u'meal', u'dessert', u'breakfast', u'pavlova', u'produce', u'dairy product', u'whipped cream', u'flavor']",106.696769595232,105.340454727496,103.98413985976,0.452104955912,236.0,233.0,230.0
https://s3-media2.fl.yelpcdn.com/bphoto/pMLP_7-lTUyO_-Jo58tTGQ/o.jpg,"[u'dish', u'food', u'cuisine', u'asian food', u'sushi', u'fish', u'onigiri', u'japanese cuisine']",31.38814359111588,21.795737305190016,9.3747204761022,0.0622048228979,249.0,177.0,86.0
https://s3-media4.fl.yelpcdn.com/bphoto/Aj2Lq6ele8wHvEhPjTbv2Q/o.jpg,"[u'color', u'brickwork', u'brick', u'wall', u'wood', u'window', u'facade', u'material', u'window covering']",61.337408537066004,38.2590287998415,21.265260757881105,0.105465002358,162.0,103.0,57.0
https://s3-media2.fl.yelpcdn.com/bphoto/iEIT-Y6iAotdL12NPXHkFA/o.jpg,"[u'dish', u'food', u'meal', u'cuisine', u'restaurant']",46.87511987609981,40.6820071115963,32.14022057688731,0.132310643792,163.0,150.0,126.0
https://s3-media4.fl.yelpcdn.com/bphoto/w3gbmYc_--ECpplrOI2x3A/o.jpg,"[u'food', u'dishware', u'meal', u'produce']",111.208356216673,103.95571942638901,96.558547690616,0.343360513449,207.0,195.0,186.0
https://s3-media1.fl.yelpcdn.com/bphoto/_F6q54638s051BjQtzrxRw/o.jpg,"[u'meal', u'food', u'brunch', u'buffet', u'dish', u'sense', u'cuisine', u'hors d oeuvre', u'breakfast']",41.0569067626118,35.7047214313182,29.476312319808002,0.142307698727,159.0,159.0,162.0
https://s3-media4.fl.yelpcdn.com/bphoto/IKy91e7hb9w14m4eA9HH1w/o.jpg,"[u'dish', u'food', u'produce', u'cuisine', u'soup', u'vegetable', u'meal', u'salad']",61.8427995704266,49.156839568185596,37.2826897688389,0.0982838645577,52.0,49.0,23.0
https://s3-media1.fl.yelpcdn.com/bphoto/OMwbdoOXnY-lX0_j3Og8bQ/o.jpg,"[u'dish', u'food', u'meat', u'meal', u'cuisine', u'produce', u'restaurant', u'sense']",70.44709599023221,63.8037016392264,58.2850764096276,0.197873964906,206.0,198.0,189.0
https://s3-media2.fl.yelpcdn.com/bphoto/vZF-TtdQZKMcuhBxdjJasQ/o.jpg,"[u'meal', u'restaurant', u'function hall', u'bar']",43.349739008553094,29.200799921505,16.9433258240893,0.078570947051,127.0,72.0,29.0
https://s3-media1.fl.yelpcdn.com/bphoto/_LjwTVOnKglF9BBcs4OqSw/o.jpg,"[u'dish', u'food', u'lunch', u'meal', u'cuisine', u'restaurant', u'breakfast', u'sense', u'supper', u'baking']",44.8967515750961,39.005152866169595,36.89441463344039,0.135786190629,28.0,21.0,19.0
https://s3-media2.fl.yelpcdn.com/bphoto/XyFURG-HZEcaDUkN-BvOZA/o.jpg,"[u'restaurant', u'alcoholic beverage', u'drink', u'bar', u'meal', u'cocktail']",44.889861697336,27.3150771986686,16.1134949997062,0.0747842788696,126.0,71.0,29.0
https://s3-media4.fl.yelpcdn.com/bphoto/zRo1m3N-B9hHYVL2Yn73rQ/o.jpg,"[u'meal', u'food', u'brunch', u'sense']",50.7097868360496,38.6773108541888,34.8613566365023,0.153821900487,24.0,14.0,15.0
https://s3-media4.fl.yelpcdn.com/bphoto/f_MPRW7puexNx014fz3mkQ/o.jpg,"[u'text', u'commemorative plaque']",26.673657618002682,23.661732919050724,20.87661790009776,0.0976150557399,120.0,116.0,107.0
https://s3-media3.fl.yelpcdn.com/bphoto/gwNMJITx0239fOuQGMN18A/o.jpg,"[u'room', u'interior design', u'home', u'lighting', u'living room', u'window', u'restaurant', u'design', u'dining room', u'furniture']",67.081826567606,65.535219520287,64.229680880861,0.354823410511,26.0,23.0,20.0
https://s3-media1.fl.yelpcdn.com/bphoto/uP1eiwiDjvEx6_KBiQfVXA/o.jpg,"[u'food', u'dish', u'plant', u'produce', u'land plant', u'cuisine', u'fruit', u'meat', u'vegetable', u'dessert']",91.306085616241,93.78888756025499,94.07729838777149,0.388362884521,226.0,233.0,235.0
https://s3-media1.fl.yelpcdn.com/bphoto/Rl2oelx3ch-TW5tWwesIeA/o.jpg,"[u'food', u'dish', u'salad', u'cuisine', u'asian food', u'meal', u'lunch', u'produce', u'restaurant', u'thai food']",19.758660316481198,9.3287234325018,5.665310790764799,0.0290827732533,55.0,14.0,6.0
https://s3-media3.fl.yelpcdn.com/bphoto/jUSozJFJfEHs8FQ2vX-gIw/o.jpg,"[u'restaurant', u'bar', u'meal']",34.6635910608307,22.1168506797671,19.0544105377274,0.160474598408,77.0,43.0,34.0
https://s3-media1.fl.yelpcdn.com/bphoto/SYQbTKjuKc0YRDBgHfydJQ/o.jpg,"[u'room', u'property', u'restaurant', u'interior design', u'estate', u'dining room']",42.41751891537446,39.63635259237852,22.372534742344403,0.0741417109966,214.0,193.0,124.0
https://s3-media1.fl.yelpcdn.com/bphoto/k31w2Nxyg2pc3y6k5A55WA/o.jpg,"[u'road', u'urban area', u'neighbourhood', u'town', u'street', u'architecture', u'downtown', u'infrastructure', u'facade', u'alley']",15.541759516575562,13.53888911753682,11.736481684258582,0.0773148164153,123.0,115.0,107.0
https://s3-media1.fl.yelpcdn.com/bphoto/vjs43dxO_ERHhJJPpTWHIA/o.jpg,"[u'wood', u'food', u'restaurant']",39.0701774470524,33.256880635396406,32.083915425464696,0.0944552049041,197.0,201.0,204.0
https://s3-media1.fl.yelpcdn.com/bphoto/LXtWa8t6kxpCVOdNoOefkA/o.jpg,"[u'room', u'property', u'restaurant', u'interior design', u'home', u'design', u'bar']",20.1212252154945,11.913890440016399,11.302133459597899,0.153523489833,26.0,15.0,18.0
https://s3-media2.fl.yelpcdn.com/bphoto/lGspoDchZa6uo3qDrSA_bA/o.jpg,"[u'people', u'community', u'festival']",8.943719103008382,3.5521850874628504,4.41869673598248,0.0211911424994,41.0,52.0,78.0
https://s3-media2.fl.yelpcdn.com/bphoto/e3Rr9DWSXP3yqmkI0ya-7Q/o.jpg,"[u'color', u'night', u'road', u'town', u'city', u'urban area', u'human settlement', u'street', u'metropolis', u'cityscape']",15.005912463639318,20.931607502501503,42.907558064416136,0.13047298789,29.0,56.0,134.0
https://s3-media3.fl.yelpcdn.com/bphoto/T_1rfu7-hVZNs5G38qPHCA/o.jpg,"[u'meal', u'restaurant', u'bakery', u'interior design', u'design', u'cafeteria']",85.46758271005599,82.79212722179699,81.42575613407001,0.165867686272,227.0,224.0,223.0
https://s3-media3.fl.yelpcdn.com/bphoto/ud8CS-R_ljDj7HFCpCmJdQ/o.jpg,"[u'landmark', u'city', u'plaza', u'tourism', u'cityscape', u'town square', u'downtown', u'walkway']",87.9240648296834,96.6178839650808,104.02895788816619,0.13633903861,199.0,227.0,249.0
https://s3-media1.fl.yelpcdn.com/bphoto/AidUUxVPrWHRyv_hSzQgig/o.jpg,"[u'dish', u'meal', u'lunch', u'food', u'breakfast', u'brunch', u'cook', u'cuisine', u'supper', u'sense']",45.226929856458966,40.531699667680094,35.950503520663815,0.0873681679368,239.0,233.0,227.0
https://s3-media2.fl.yelpcdn.com/bphoto/3l97-cV7nrRgyrngQ_JsLw/o.jpg,"[u'branch', u'tree', u'nature', u'plant', u'flora', u'flower', u'botany', u'leaf', u'season', u'spring']",69.27890709050601,74.230485916224,74.45853875585901,0.189000502229,220.0,237.0,241.0
https://s3-media4.fl.yelpcdn.com/bphoto/YbbEJxvWvCOMMPsYLtYCEg/o.jpg,"[u'meal', u'restaurant']",45.64062011331809,46.967481733265835,45.24161083154919,0.0835730284452,192.0,194.0,191.0
https://s3-media3.fl.yelpcdn.com/bphoto/V0etpUkZGwVXg9ceW4q_cg/o.jpg,"[u'food', u'dish', u'cuisine', u'italian food', u'risotto', u'produce', u'vegetable', u'european food', u'carbonara', u'meat']",76.0817962735,58.52834451191801,43.862716421436,0.203978911042,223.0,184.0,167.0
https://s3-media1.fl.yelpcdn.com/bphoto/6flPh160D8juLPQpTBE6oQ/o.jpg,"[u'interior design', u'window']",62.3616364710002,56.306087642905695,43.6509463563547,0.123921379447,219.0,194.0,130.0
https://s3-media2.fl.yelpcdn.com/bphoto/TJ2cqDSnPewbk15OK68oSw/o.jpg,"[u'dish', u'food', u'meal', u'cuisine', u'breakfast', u'supper', u'lunch', u'restaurant', u'produce', u'thai food']",89.308302722869,79.956792935727,70.53918776661,0.333832681179,218.0,195.0,171.0
https://s3-media3.fl.yelpcdn.com/bphoto/rbPwbqdc9ZaZoAwYnEkS6A/o.jpg,"[u'dish', u'food', u'produce', u'cuisine', u'vegetable', u'salad']",5.839196400253899,8.71285070060274,2.2875095526700098,0.0291428305209,33.0,96.0,23.0
https://s3-media2.fl.yelpcdn.com/bphoto/76S4oJh8RdkvBXwUPkEpsA/o.jpg,"[u'hamburger', u'food', u'dish', u'sandwich', u'big mac', u'cheeseburger']",24.498782943932465,16.314182326195468,12.013570209031867,0.222582787275,12.0,4.0,3.0
https://s3-media1.fl.yelpcdn.com/bphoto/Yd0Tdp7kdJ3WgLNMlIcQtw/o.jpg,"[u'food', u'dish', u'cuisine', u'meal', u'meat', u'produce', u'bruschetta', u'lunch', u'restaurant']",29.5186961824259,14.933125623513538,5.70236095413657,0.0604026839137,168.0,106.0,59.0
https://s3-media1.fl.yelpcdn.com/bphoto/W_xUKBTvCBaAlWlj7UjbUg/o.jpg,"[u'food', u'meal', u'dessert', u'breakfast', u'baking', u'sense', u'baked goods', u'flavor', u'icing', u'coconut']",29.75647163392,28.82658189536,27.8966921568,0.46494486928,64.0,62.0,60.0
https://s3-media3.fl.yelpcdn.com/bphoto/DtqcRuk8aRYy_5JjJiwLIQ/o.jpg,"[u'food', u'dish', u'ice cream', u'dairy product', u'dessert', u'sense', u'cuisine', u'snack food', u'flavor']",52.960316062023,48.654599309013,48.654599309013,0.430571675301,123.0,113.0,113.0
https://s3-media1.fl.yelpcdn.com/bphoto/zLF_LJmapWSe0PWz0GEDig/o.jpg,"[u'person', u'man', u'finger', u'hand']",157.90195941936,157.90195941936,158.559884250274,0.657924830914,240.0,240.0,241.0
https://s3-media2.fl.yelpcdn.com/bphoto/Zg4cksWIcRlrFoy8neTofw/o.jpg,"[u'dish', u'food', u'cuisine', u'meal', u'supper', u'asian food', u'dinner', u'restaurant', u'lunch', u'sense']",53.10513132446335,46.688483310013325,37.64321491781602,0.141029685736,250.0,245.0,240.0
https://s3-media2.fl.yelpcdn.com/bphoto/dd44IHFxrtqKo3fcMtftxw/o.jpg,"[u'human action', u'food', u'oyster', u'fauna', u'invertebrate', u'seafood', u'molluscs', u'biology', u'animal source foods', u'clams oysters mussels and scallops']",82.66181665655,73.530402444266,57.572793908384,0.18715596199,215.0,194.0,158.0
https://s3-media2.fl.yelpcdn.com/bphoto/gy5leR5eqlQ__fzlX-DREw/o.jpg,"[u'food', u'dish', u'meat', u'meal', u'breakfast', u'fish', u'cheesesteak', u'cuisine', u'sandwich']",72.83323078223981,68.53840335825261,61.95600224280911,0.142295435071,197.0,191.0,181.0
https://s3-media3.fl.yelpcdn.com/bphoto/sarRQ_Jy8SXtGUcGVv_kQA/o.jpg,"[u'food', u'dish', u'meal', u'breakfast', u'meat', u'hamburger', u'sandwich', u'lunch', u'produce', u'roast beef']",47.78337695449609,34.3235853612462,26.042365331208103,0.118288591504,79.0,41.0,25.0
https://s3-media2.fl.yelpcdn.com/bphoto/PMtibALmQvELoSqILx_4-Q/o.jpg,"[u'food', u'meal', u'brunch', u'dish', u'sense', u'breakfast']",49.29573606787841,40.9620921285458,34.920083790056,0.136900320649,247.0,230.0,201.0
https://s3-media2.fl.yelpcdn.com/bphoto/WszHTN4tSN82vdmc5t-tSg/o.jpg,"[u'text', u'ticket', u'document', u'label']",105.475656866858,95.37629170700501,75.654927283404,0.305797040462,217.0,198.0,161.0
https://s3-media2.fl.yelpcdn.com/bphoto/gLj0PL8KJt1L86DXVN7xCg/o.jpg,"[u'food', u'dish', u'cuisine', u'meal', u'asian food', u'sushi', u'fish', u'produce']",34.11456891569517,33.511016597984295,36.89105860843899,0.12182225287,66.0,74.0,91.0
https://s3-media4.fl.yelpcdn.com/bphoto/kfa93zNmWTAzSMsvXrfihA/o.jpg,"[u'french fries', u'food', u'dish', u'hamburger', u'fast food', u'fish and chips', u'junk food', u'meal', u'meat', u'steak frites']",83.3153166734376,49.2365174144859,17.0238495133906,0.129194632173,182.0,95.0,26.0
https://s3-media1.fl.yelpcdn.com/bphoto/6qaY2Hku3mZNvn2jx7go0g/o.jpg,"[u'food', u'dish', u'meal', u'dessert', u'sense', u'cuisine', u'baking', u'produce']",56.5860501975074,42.7515582628767,31.667665544914307,0.0819151476026,223.0,190.0,160.0
https://s3-media3.fl.yelpcdn.com/bphoto/vDYafb7CBIGWbFd2ohx08A/o.jpg,"[u'performance', u'music', u'musician', u'entertainment', u'concert', u'stage', u'nightclub', u'club', u'singing']",8.53685270622436,3.3369486613668102,9.3750597867217,0.0629793852568,73.0,24.0,100.0
https://s3-media2.fl.yelpcdn.com/bphoto/cHD8kn8qnl57Qj2HbxAbDw/o.jpg,"[u'food', u'dessert', u'cake', u'buttercream', u'produce', u'icing']",9.8524429076293,7.75833797780357,8.44375351070996,0.0809446573257,54.0,51.0,53.0
https://s3-media1.fl.yelpcdn.com/bphoto/uqc5ueDiaa4_bVliqZC-nw/o.jpg,"[u'room', u'property', u'restaurant', u'dining room', u'meal', u'interior design', u'vehicle', u'yacht', u'estate', u'home']",51.88441342109,49.38573545211,45.121550120345,0.14446477592,97.0,85.0,65.0
